Member_number,min,max,count,days_active,avg_per_week,frequency_label
2411,2014-01-07,2014-04-21,6,105,0.4,Occasional
2412,2014-12-12,2015-03-13,7,92,0.532608695652174,Monthly
2413,2014-01-18,2015-12-13,14,695,0.1410071942446043,Occasional
2414,2014-06-04,2014-06-04,2,1,14.0,Daily
2415,2014-06-25,2015-08-08,14,410,0.23902439024390246,Occasional
2416,2014-02-16,2015-11-05,9,628,0.10031847133757962,Occasional
2417,2014-11-03,2014-11-03,2,1,14.0,Daily
2419,2014-07-26,2015-08-22,9,393,0.16030534351145037,Occasional
2420,2014-07-17,2015-09-27,10,438,0.15981735159817353,Occasional
2421,2014-02-13,2015-11-22,21,648,0.22685185185185186,Occasional
2422,2015-08-12,2015-11-11,11,92,0.8369565217391305,Monthly
2423,2014-02-12,2014-07-31,4,170,0.16470588235294117,Occasional
2424,2014-03-23,2014-09-28,6,190,0.22105263157894736,Occasional
2425,2014-11-11,2015-02-20,4,102,0.27450980392156865,Occasional
2426,2014-08-19,2015-09-08,17,386,0.3082901554404145,Occasional
2427,2014-12-22,2015-06-26,9,187,0.33689839572192515,Occasional
2428,2014-02-11,2015-08-21,17,557,0.21364452423698385,Occasional
2429,2015-06-29,2015-06-29,4,1,28.0,Daily
2430,2014-01-28,2015-01-20,12,358,0.23463687150837986,Occasional
2431,2014-01-17,2015-10-27,13,649,0.14021571648690292,Occasional
2432,2014-01-19,2015-12-12,14,693,0.1414141414141414,Occasional
2433,2014-04-08,2015-12-27,31,629,0.3449920508744038,Occasional
2434,2014-12-09,2015-09-18,7,284,0.17253521126760565,Occasional
2435,2014-02-02,2015-09-29,12,605,0.13884297520661157,Occasional
2436,2014-11-27,2015-11-24,11,363,0.21212121212121213,Occasional
2437,2014-02-25,2015-11-15,15,629,0.1669316375198728,Occasional
2438,2014-05-25,2015-02-20,4,272,0.10294117647058824,Occasional
2439,2014-02-16,2015-10-31,10,623,0.11235955056179775,Occasional
2440,2014-01-28,2015-06-19,25,508,0.34448818897637795,Occasional
2441,2014-06-08,2015-07-03,15,391,0.26854219948849106,Occasional
2442,2014-02-24,2014-02-24,2,1,14.0,Daily
2443,2014-02-04,2015-11-15,21,650,0.22615384615384615,Occasional
2444,2014-06-19,2015-06-17,8,364,0.15384615384615385,Occasional
2445,2014-04-17,2014-10-29,8,196,0.2857142857142857,Occasional
2446,2014-01-19,2015-09-08,9,598,0.10535117056856187,Occasional
2447,2014-04-14,2015-12-28,21,624,0.2355769230769231,Occasional
2448,2014-07-15,2015-12-29,17,533,0.2232645403377111,Occasional
2449,2014-08-07,2015-07-08,8,336,0.16666666666666666,Occasional
2450,2014-07-31,2015-07-31,6,366,0.11475409836065574,Occasional
2451,2014-02-26,2014-09-28,7,215,0.22790697674418603,Occasional
2452,2014-02-18,2015-08-11,11,540,0.1425925925925926,Occasional
2453,2014-02-05,2015-12-21,15,685,0.15328467153284672,Occasional
2454,2014-07-12,2015-11-10,20,487,0.2874743326488706,Occasional
2455,2014-04-07,2015-01-04,4,273,0.10256410256410256,Occasional
2456,2014-03-15,2014-03-15,2,1,14.0,Daily
2457,2014-07-09,2014-12-13,6,158,0.26582278481012656,Occasional
2458,2014-11-20,2015-08-23,6,277,0.1516245487364621,Occasional
2459,2014-03-01,2015-09-22,13,571,0.159369527145359,Occasional
2460,2014-02-17,2015-12-18,9,670,0.09402985074626866,Occasional
2461,2014-01-24,2015-10-04,5,619,0.05654281098546042,Occasional
2462,2015-01-08,2015-03-25,5,77,0.45454545454545453,Occasional
2463,2014-01-14,2015-12-26,6,712,0.058988764044943826,Occasional
2464,2014-06-11,2015-07-19,8,404,0.1386138613861386,Occasional
2465,2015-06-07,2015-12-27,11,204,0.37745098039215685,Occasional
2466,2014-01-28,2015-10-10,9,621,0.10144927536231885,Occasional
2467,2014-11-30,2015-10-07,12,312,0.2692307692307692,Occasional
2468,2014-08-11,2015-03-13,8,215,0.26046511627906976,Occasional
2469,2014-06-17,2015-09-23,13,464,0.1961206896551724,Occasional
2470,2014-05-01,2015-05-14,11,379,0.20316622691292874,Occasional
2471,2014-08-12,2015-08-13,9,367,0.17166212534059944,Occasional
2472,2014-02-01,2015-01-17,8,351,0.15954415954415954,Occasional
2473,2014-11-09,2015-07-01,6,235,0.17872340425531916,Occasional
2474,2015-02-09,2015-02-09,2,1,14.0,Daily
2475,2014-01-02,2015-11-10,14,678,0.14454277286135692,Occasional
2476,2014-08-24,2015-12-04,10,468,0.14957264957264957,Occasional
2477,2014-04-01,2015-06-04,7,430,0.11395348837209301,Occasional
2478,2014-02-25,2014-09-02,5,190,0.18421052631578946,Occasional
2479,2014-02-27,2015-01-13,10,321,0.2180685358255452,Occasional
2480,2014-02-01,2015-09-20,13,597,0.15242881072026798,Occasional
2481,2014-08-07,2015-11-24,6,475,0.08842105263157894,Occasional
2482,2014-01-21,2014-01-21,3,1,21.0,Daily
2483,2014-02-21,2015-10-28,8,615,0.09105691056910568,Occasional
2484,2014-03-19,2015-08-12,14,512,0.19140625,Occasional
2485,2015-02-17,2015-05-18,7,91,0.5384615384615384,Monthly
2486,2014-04-19,2015-11-25,5,586,0.05972696245733789,Occasional
2487,2015-03-27,2015-07-09,4,105,0.26666666666666666,Occasional
2488,2014-08-26,2015-08-19,7,359,0.13649025069637882,Occasional
2489,2014-02-06,2015-12-22,10,685,0.10218978102189781,Occasional
2490,2014-03-27,2015-12-18,6,632,0.06645569620253164,Occasional
2492,2014-03-10,2015-11-10,21,611,0.24058919803600654,Occasional
2493,2014-05-27,2015-08-07,5,438,0.07990867579908677,Occasional
2494,2015-05-05,2015-09-03,17,122,0.9754098360655739,Monthly
2495,2014-01-31,2015-07-28,11,544,0.14154411764705885,Occasional
2496,2014-06-24,2015-12-02,8,527,0.10626185958254268,Occasional
2497,2014-08-06,2014-08-06,2,1,14.0,Daily
2499,2014-07-20,2015-11-22,15,491,0.21384928716904278,Occasional
2500,2015-01-05,2015-12-06,9,336,0.1875,Occasional
2501,2014-06-05,2015-09-09,4,462,0.06060606060606061,Occasional
2502,2014-06-18,2015-04-15,14,302,0.32450331125827814,Occasional
2503,2015-02-08,2015-02-08,2,1,14.0,Daily
2504,2014-02-10,2015-08-14,11,551,0.1397459165154265,Occasional
2505,2014-02-02,2015-11-30,11,667,0.11544227886056971,Occasional
2506,2014-02-27,2015-12-27,8,669,0.08370702541106129,Occasional
2507,2014-05-15,2015-12-30,13,595,0.15294117647058825,Occasional
2508,2014-05-28,2015-12-27,9,579,0.10880829015544043,Occasional
2509,2014-08-17,2015-07-15,8,333,0.16816816816816818,Occasional
2510,2014-04-20,2015-09-29,14,528,0.1856060606060606,Occasional
2511,2014-02-24,2015-07-14,21,506,0.29051383399209485,Occasional
2512,2014-09-28,2015-09-02,26,340,0.5352941176470588,Monthly
2513,2015-01-30,2015-12-15,12,320,0.2625,Occasional
2514,2014-01-03,2015-11-02,11,669,0.11509715994020928,Occasional
2515,2014-01-27,2015-07-22,12,542,0.15498154981549814,Occasional
2516,2015-04-03,2015-07-31,8,120,0.4666666666666667,Occasional
2517,2014-02-26,2015-12-12,27,655,0.2885496183206107,Occasional
2518,2014-11-27,2015-07-03,12,219,0.3835616438356165,Occasional
2519,2014-04-07,2015-06-03,14,423,0.23167848699763594,Occasional
2520,2014-01-16,2015-12-06,6,690,0.06086956521739131,Occasional
2521,2014-03-22,2015-12-14,10,633,0.11058451816745656,Occasional
2522,2014-05-26,2014-08-08,8,75,0.7466666666666667,Monthly
2523,2014-10-11,2015-07-04,15,267,0.3932584269662921,Occasional
2524,2014-03-31,2015-12-05,28,615,0.3186991869918699,Occasional
2525,2014-03-04,2015-11-16,11,623,0.12359550561797752,Occasional
2526,2014-02-08,2015-10-16,4,616,0.045454545454545456,Occasional
2527,2015-01-20,2015-08-11,5,204,0.1715686274509804,Occasional
2528,2014-03-15,2015-10-19,7,584,0.0839041095890411,Occasional
2530,2014-08-06,2015-08-30,11,390,0.19743589743589743,Occasional
2531,2014-01-09,2014-08-24,4,228,0.12280701754385966,Occasional
2532,2014-09-21,2015-07-06,12,289,0.2906574394463668,Occasional
2533,2014-09-21,2014-12-23,7,94,0.5212765957446809,Monthly
2534,2014-02-09,2015-11-08,14,638,0.1536050156739812,Occasional
2535,2014-04-01,2015-11-10,13,589,0.15449915110356538,Occasional
2536,2014-02-09,2015-11-07,7,637,0.07692307692307693,Occasional
2537,2014-02-23,2015-10-14,8,599,0.09348914858096828,Occasional
2538,2014-03-01,2015-07-27,7,514,0.09533073929961089,Occasional
2539,2014-11-23,2015-11-15,4,358,0.0782122905027933,Occasional
2540,2014-01-29,2015-03-05,17,401,0.2967581047381546,Occasional
2541,2014-01-14,2014-09-12,6,242,0.17355371900826447,Occasional
2542,2014-01-01,2015-11-24,8,693,0.08080808080808081,Occasional
2543,2014-05-27,2015-08-13,10,444,0.15765765765765766,Occasional
2544,2014-01-11,2015-01-29,9,384,0.1640625,Occasional
2545,2014-01-14,2015-11-18,12,674,0.12462908011869435,Occasional
2546,2014-06-04,2015-05-07,5,338,0.10355029585798817,Occasional
2547,2014-02-12,2015-11-24,12,651,0.12903225806451613,Occasional
2548,2014-05-28,2015-12-25,10,577,0.12131715771230503,Occasional
2549,2014-06-28,2015-08-24,16,423,0.2647754137115839,Occasional
2550,2014-02-27,2015-12-23,16,665,0.16842105263157894,Occasional
2551,2014-01-11,2015-10-21,6,649,0.06471494607087828,Occasional
2552,2014-02-19,2015-01-05,13,321,0.28348909657320875,Occasional
2553,2014-08-15,2015-07-20,14,340,0.2882352941176471,Occasional
2555,2014-04-26,2015-12-23,16,607,0.18451400329489293,Occasional
2556,2014-03-06,2015-08-28,10,541,0.12939001848428835,Occasional
2557,2014-01-29,2015-10-23,6,633,0.06635071090047394,Occasional
2558,2015-08-12,2015-08-12,2,1,14.0,Daily
2559,2014-07-07,2014-10-27,6,113,0.37168141592920356,Occasional
2560,2014-04-19,2015-11-26,24,587,0.28620102214650767,Occasional
2561,2014-04-19,2015-08-19,9,488,0.1290983606557377,Occasional
2562,2014-04-30,2014-11-14,10,199,0.35175879396984927,Occasional
2563,2015-01-06,2015-12-29,14,358,0.2737430167597765,Occasional
2564,2014-01-14,2015-07-14,10,547,0.12797074954296161,Occasional
2565,2014-05-01,2015-09-28,12,516,0.16279069767441862,Occasional
2566,2015-01-31,2015-01-31,3,1,21.0,Daily
2567,2014-07-22,2014-07-22,2,1,14.0,Daily
2568,2014-11-21,2015-10-09,19,323,0.4117647058823529,Occasional
2569,2014-10-14,2015-07-16,7,276,0.17753623188405795,Occasional
2570,2014-02-25,2015-08-24,11,546,0.14102564102564102,Occasional
2571,2014-07-07,2015-07-17,8,376,0.14893617021276595,Occasional
2572,2015-05-27,2015-05-27,2,1,14.0,Daily
2573,2014-01-07,2015-01-03,16,362,0.30939226519337015,Occasional
2574,2014-10-26,2015-12-11,11,412,0.18689320388349515,Occasional
2575,2015-02-22,2015-03-13,4,20,1.4,Monthly
2576,2014-07-10,2014-12-25,4,169,0.16568047337278108,Occasional
2577,2014-03-08,2015-10-25,8,597,0.09380234505862646,Occasional
2578,2014-01-30,2015-12-01,18,671,0.18777943368107303,Occasional
2579,2014-10-25,2015-04-08,6,166,0.25301204819277107,Occasional
2580,2014-04-03,2015-11-17,12,594,0.1414141414141414,Occasional
2581,2014-03-17,2015-12-14,12,638,0.13166144200626959,Occasional
2582,2015-03-06,2015-11-14,12,254,0.33070866141732286,Occasional
2583,2015-02-15,2015-03-26,5,40,0.875,Monthly
2584,2014-02-14,2015-04-25,20,436,0.3211009174311927,Occasional
2585,2014-05-17,2015-03-14,10,302,0.23178807947019867,Occasional
2586,2015-07-10,2015-10-26,5,109,0.3211009174311927,Occasional
2587,2014-10-29,2015-06-02,13,217,0.41935483870967744,Occasional
2588,2014-01-07,2015-12-28,5,721,0.04854368932038835,Occasional
2589,2014-03-31,2015-04-29,19,395,0.33670886075949363,Occasional
2590,2014-08-27,2015-12-16,10,477,0.14675052410901468,Occasional
2591,2014-09-01,2014-12-10,4,101,0.2772277227722772,Occasional
2592,2014-09-08,2015-10-01,16,389,0.2879177377892031,Occasional
2593,2014-04-13,2014-10-13,6,184,0.2282608695652174,Occasional
2594,2014-01-06,2015-05-21,8,501,0.11177644710578842,Occasional
2595,2014-01-03,2015-01-23,17,386,0.3082901554404145,Occasional
2597,2014-02-04,2015-08-15,15,558,0.18817204301075272,Occasional
2598,2015-11-11,2015-11-11,3,1,21.0,Daily
2599,2015-01-27,2015-11-22,15,300,0.35000000000000003,Occasional
2600,2014-07-12,2015-12-16,19,523,0.25430210325047803,Occasional
2601,2014-02-28,2015-10-22,19,602,0.22093023255813954,Occasional
2602,2014-01-03,2015-12-11,17,708,0.16807909604519775,Occasional
2603,2014-06-28,2014-06-28,4,1,28.0,Daily
2604,2014-04-03,2015-09-20,14,536,0.1828358208955224,Occasional
2605,2014-06-02,2014-08-30,6,90,0.4666666666666667,Occasional
2606,2014-01-11,2015-01-26,8,381,0.14698162729658792,Occasional
2607,2014-01-25,2014-11-20,4,300,0.09333333333333334,Occasional
2608,2014-05-02,2015-09-19,8,506,0.11067193675889327,Occasional
2609,2014-06-04,2015-08-26,5,449,0.0779510022271715,Occasional
2610,2014-01-01,2015-10-21,7,659,0.07435508345978756,Occasional
2611,2014-02-16,2014-12-29,7,317,0.15457413249211358,Occasional
2612,2014-05-30,2015-05-31,18,367,0.3433242506811989,Occasional
2613,2014-05-24,2015-08-23,17,457,0.2603938730853391,Occasional
2614,2015-06-25,2015-06-25,2,1,14.0,Daily
2615,2014-01-19,2014-05-29,4,131,0.21374045801526717,Occasional
2616,2014-04-09,2015-05-16,8,403,0.13895781637717122,Occasional
2617,2014-02-22,2015-05-22,16,455,0.24615384615384617,Occasional
2618,2014-01-05,2015-12-03,16,698,0.16045845272206305,Occasional
2619,2014-01-12,2014-12-24,7,347,0.14121037463976946,Occasional
2620,2014-04-19,2015-12-14,8,605,0.09256198347107437,Occasional
2621,2014-06-26,2014-09-27,4,94,0.2978723404255319,Occasional
2622,2015-03-07,2015-10-01,12,209,0.4019138755980861,Occasional
2623,2014-05-13,2015-10-10,9,516,0.12209302325581396,Occasional
2624,2015-05-21,2015-08-18,4,90,0.3111111111111111,Occasional
2625,2014-07-21,2015-11-18,31,486,0.4465020576131687,Occasional
2626,2014-02-14,2014-08-09,7,177,0.2768361581920904,Occasional
2627,2014-02-18,2015-10-31,8,621,0.09017713365539454,Occasional
2628,2014-12-02,2014-12-02,2,1,14.0,Daily
2629,2014-04-29,2015-12-06,19,587,0.22657580919931855,Occasional
2630,2014-01-11,2015-02-15,7,401,0.12219451371571073,Occasional
2631,2014-02-20,2015-09-27,7,585,0.08376068376068377,Occasional
2632,2014-03-08,2015-09-23,24,565,0.2973451327433628,Occasional
2633,2014-05-16,2015-11-27,16,561,0.19964349376114082,Occasional
2634,2015-04-22,2015-04-22,5,1,35.0,Daily
2635,2015-06-11,2015-09-17,6,99,0.42424242424242425,Occasional
2636,2015-05-19,2015-09-11,10,116,0.603448275862069,Monthly
2637,2014-06-18,2014-09-18,4,93,0.3010752688172043,Occasional
2638,2014-01-06,2014-10-10,5,278,0.12589928057553956,Occasional
2639,2014-06-08,2015-11-12,8,523,0.10707456978967496,Occasional
2640,2015-04-22,2015-04-22,2,1,14.0,Daily
2641,2014-04-01,2015-03-01,12,335,0.25074626865671645,Occasional
2642,2014-01-09,2015-04-01,7,448,0.109375,Occasional
2643,2014-04-16,2015-12-01,12,595,0.1411764705882353,Occasional
2644,2014-03-29,2014-05-21,7,54,0.9074074074074074,Monthly
2645,2014-06-16,2015-06-27,19,377,0.35278514588859416,Occasional
2646,2014-10-23,2015-11-11,7,385,0.12727272727272726,Occasional
2648,2014-04-25,2015-11-08,13,563,0.16163410301953818,Occasional
2649,2014-02-18,2015-11-28,9,649,0.09707241910631742,Occasional
2650,2014-08-09,2015-11-22,16,471,0.23779193205944796,Occasional
2651,2014-01-08,2014-09-11,4,247,0.11336032388663968,Occasional
2652,2014-09-04,2015-12-26,13,479,0.18997912317327767,Occasional
2653,2014-04-21,2015-12-07,12,596,0.14093959731543626,Occasional
2654,2014-04-07,2015-11-25,19,598,0.22240802675585283,Occasional
2655,2015-01-05,2015-07-01,5,178,0.19662921348314608,Occasional
2656,2014-03-31,2015-12-16,10,626,0.11182108626198083,Occasional
2657,2015-04-01,2015-05-21,6,51,0.8235294117647058,Monthly
2658,2014-09-28,2015-10-16,7,384,0.12760416666666669,Occasional
2659,2014-07-28,2015-12-08,16,499,0.22444889779559116,Occasional
2660,2014-03-20,2014-09-11,4,176,0.1590909090909091,Occasional
2661,2014-08-28,2015-05-01,8,247,0.22672064777327935,Occasional
2662,2014-02-03,2014-12-05,6,306,0.1372549019607843,Occasional
2663,2014-01-20,2015-10-21,27,640,0.2953125,Occasional
2664,2014-01-08,2015-09-20,8,621,0.09017713365539454,Occasional
2665,2014-10-11,2015-04-13,4,185,0.15135135135135136,Occasional
2666,2014-04-11,2015-12-14,16,613,0.18270799347471453,Occasional
2667,2014-10-22,2015-06-16,5,238,0.14705882352941177,Occasional
2668,2014-12-01,2014-12-01,2,1,14.0,Daily
2669,2014-03-20,2015-09-24,11,554,0.13898916967509026,Occasional
2670,2014-08-15,2015-04-29,6,258,0.16279069767441862,Occasional
2671,2014-04-25,2015-07-27,8,459,0.12200435729847495,Occasional
2672,2014-05-22,2015-11-26,12,554,0.1516245487364621,Occasional
2673,2014-04-22,2015-12-10,8,598,0.09364548494983277,Occasional
2674,2014-05-01,2014-09-03,6,126,0.3333333333333333,Occasional
2675,2014-09-01,2015-09-15,7,380,0.12894736842105264,Occasional
2676,2014-01-10,2015-11-07,14,667,0.14692653673163417,Occasional
2677,2015-12-07,2015-12-23,6,17,2.4705882352941178,Weekly
2678,2015-03-20,2015-11-28,11,254,0.3031496062992126,Occasional
2679,2014-08-31,2014-12-16,6,108,0.3888888888888889,Occasional
2680,2014-03-16,2015-08-11,8,514,0.10894941634241245,Occasional
2681,2014-09-04,2015-05-02,6,241,0.17427385892116182,Occasional
2682,2014-02-20,2015-12-01,11,650,0.11846153846153845,Occasional
2683,2014-04-04,2015-08-11,8,495,0.11313131313131314,Occasional
2684,2015-01-11,2015-01-11,3,1,21.0,Daily
2685,2014-02-11,2015-10-07,12,604,0.1390728476821192,Occasional
2686,2014-12-09,2014-12-20,4,12,2.3333333333333335,Weekly
2687,2014-08-09,2015-09-14,16,402,0.27860696517412936,Occasional
2688,2014-01-23,2015-11-22,13,669,0.13602391629297458,Occasional
2689,2014-04-19,2015-04-30,15,377,0.27851458885941643,Occasional
2690,2014-01-02,2015-11-04,17,672,0.17708333333333334,Occasional
2691,2015-02-05,2015-11-04,10,273,0.2564102564102564,Occasional
2692,2014-06-23,2015-10-09,10,474,0.14767932489451477,Occasional
2693,2014-02-14,2015-11-02,11,627,0.12280701754385966,Occasional
2694,2014-02-21,2015-11-24,19,642,0.20716510903426794,Occasional
2695,2014-08-04,2015-07-04,8,335,0.16716417910447762,Occasional
2696,2014-10-17,2015-09-02,11,321,0.23987538940809972,Occasional
2697,2014-02-17,2014-07-07,4,141,0.19858156028368795,Occasional
2698,2014-03-31,2015-01-24,8,300,0.18666666666666668,Occasional
2699,2014-05-07,2015-11-28,10,571,0.12259194395796848,Occasional
2700,2015-01-22,2015-11-15,9,298,0.21140939597315436,Occasional
2701,2014-03-12,2014-08-16,11,158,0.4873417721518987,Occasional
2702,2014-09-08,2015-05-27,9,262,0.24045801526717556,Occasional
2703,2014-09-29,2015-09-21,9,358,0.1759776536312849,Occasional
2704,2014-08-02,2015-11-18,6,474,0.08860759493670887,Occasional
2705,2014-07-25,2015-11-16,6,480,0.08750000000000001,Occasional
2706,2014-02-24,2015-10-03,23,587,0.27427597955706984,Occasional
2707,2014-03-18,2015-10-18,17,580,0.20517241379310344,Occasional
2708,2014-05-25,2015-02-17,6,269,0.15613382899628253,Occasional
2709,2014-01-01,2015-08-20,11,597,0.12897822445561138,Occasional
2710,2014-12-18,2015-10-14,4,301,0.09302325581395349,Occasional
2711,2014-10-23,2015-09-13,14,326,0.3006134969325153,Occasional
2712,2014-06-09,2015-09-26,13,475,0.19157894736842104,Occasional
2713,2014-05-08,2015-08-18,10,468,0.14957264957264957,Occasional
2714,2015-03-15,2015-03-15,2,1,14.0,Daily
2715,2014-01-28,2015-07-06,15,525,0.2,Occasional
2716,2014-01-16,2015-09-23,16,616,0.18181818181818182,Occasional
2717,2014-01-02,2014-01-02,2,1,14.0,Daily
2718,2014-01-25,2015-06-12,20,504,0.2777777777777778,Occasional
2719,2014-02-16,2015-05-30,14,469,0.208955223880597,Occasional
2720,2014-06-26,2014-06-26,2,1,14.0,Daily
2721,2015-07-15,2015-08-10,6,27,1.5555555555555556,Weekly
2722,2014-07-26,2014-11-13,4,111,0.25225225225225223,Occasional
2723,2014-10-27,2015-11-03,10,373,0.18766756032171583,Occasional
2724,2014-04-23,2015-04-30,6,373,0.1126005361930295,Occasional
2725,2014-01-05,2014-01-27,4,23,1.2173913043478262,Monthly
2726,2014-08-02,2014-11-30,8,121,0.4628099173553719,Occasional
2727,2014-01-01,2015-12-15,10,714,0.09803921568627451,Occasional
2728,2015-08-02,2015-11-28,5,119,0.29411764705882354,Occasional
2729,2014-05-22,2015-09-24,18,491,0.25661914460285135,Occasional
2730,2014-03-17,2015-11-10,11,604,0.12748344370860926,Occasional
2731,2014-08-27,2015-04-11,4,228,0.12280701754385966,Occasional
2732,2014-01-31,2015-04-02,10,427,0.16393442622950818,Occasional
2733,2014-01-04,2015-07-22,6,565,0.0743362831858407,Occasional
2734,2015-03-30,2015-03-30,3,1,21.0,Daily
2735,2015-06-01,2015-06-01,2,1,14.0,Daily
2736,2014-05-13,2015-12-26,23,593,0.2715008431703204,Occasional
2737,2014-08-27,2014-12-26,6,122,0.34426229508196726,Occasional
2738,2014-01-16,2015-11-09,21,663,0.22171945701357468,Occasional
2739,2014-07-11,2015-09-19,4,436,0.06422018348623854,Occasional
